quantity_kind,unit,symbol,quantity_name
http://qudt.org/vocab/quantitykind/ActionTime,POISE-PER-BAR,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,POISE-PER-PA,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,PicoSEC,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,PlanckTime,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,SEC,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,SH,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,WK,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,YR,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,YR_Common,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,YR_Metrology,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,YR_Sidereal,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActionTime,YR_TROPICAL,nan,ActionTime
http://qudt.org/vocab/quantitykind/ActiveEnergy,AttoJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,BTU_IT,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,BTU_TH,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,CAL_IT,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,CAL_TH,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,ERG,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,EV,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,E_h,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,ExaJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,FT-LB_F,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,FT-PDL,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,FemtoJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,GigaEV,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,GigaJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,GigaW-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,J,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloBTU_IT,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloBTU_TH,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloCAL,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloEV,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloVA-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloVAR-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,KiloW-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaBTU_IT,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaEV,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaTOE,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaVA-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaVAR-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MegaW-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MicroJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,MilliJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,NanoJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,PetaJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,PicoJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,PlanckEnergy,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,QUAD,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,THERM_EC,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,THERM_US,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,THM_EEC,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,THM_US,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,TOE,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,TeraJ,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,TeraW-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,TonEnergy,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,VA-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,VAR-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,W-HR,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActiveEnergy,W-SEC,W,ActiveEnergy
http://qudt.org/vocab/quantitykind/ActivePower,ExaW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,GigaW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,KiloW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,MegaW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,MicroW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,MilliW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,NanoW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,PetaW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,PicoW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,TeraJ-PER-SEC,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,TeraW,P,ActivePower
http://qudt.org/vocab/quantitykind/ActivePower,W,P,ActivePower
http://qudt.org/vocab/quantitykind/Activity,BQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,CI,A,Activity
http://qudt.org/vocab/quantitykind/Activity,GigaBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,KiloBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,KiloCI,A,Activity
http://qudt.org/vocab/quantitykind/Activity,MegaBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,MicroBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,MicroCI,A,Activity
http://qudt.org/vocab/quantitykind/Activity,MilliBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,MilliCI,A,Activity
http://qudt.org/vocab/quantitykind/Activity,NanoBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,PetaBQ,A,Activity
http://qudt.org/vocab/quantitykind/Activity,TeraBQ,A,Activity
http://qudt.org/vocab/quantitykind/ActivityCoefficient,UNITLESS,f_B,ActivityCoefficient
http://qudt.org/vocab/quantitykind/ActivityConcentration,BQ-PER-L,c_A,ActivityConcentration
http://qudt.org/vocab/quantitykind/ActivityConcentration,BQ-PER-M3,c_A,ActivityConcentration
http://qudt.org/vocab/quantitykind/ActivityConcentration,MicroBQ-PER-L,c_A,ActivityConcentration
http://qudt.org/vocab/quantitykind/ActivityConcentration,MilliBQ-PER-L,c_A,ActivityConcentration
http://qudt.org/vocab/quantitykind/ActivityConcentration,NanoBQ-PER-L,c_A,ActivityConcentration
http://qudt.org/vocab/quantitykind/ActivityRelatedByMass,BQ-PER-KiloGM,0173-1#Z4-BAJ342#002,ActivityRelatedByMass
http://qudt.org/vocab/quantitykind/ActivityRelatedByMass,CI-PER-KiloGM,0173-1#Z4-BAJ342#002,ActivityRelatedByMass
http://qudt.org/vocab/quantitykind/ActivityRelatedByMass,KiloBQ-PER-KiloGM,0173-1#Z4-BAJ342#002,ActivityRelatedByMass
http://qudt.org/vocab/quantitykind/ActivityRelatedByMass,MegaBQ-PER-KiloGM,0173-1#Z4-BAJ342#002,ActivityRelatedByMass
http://qudt.org/vocab/quantitykind/Adaptation,AttoSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,CentiPOISE-PER-BAR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,DAY,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,DAY_Sidereal,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,DeciSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,FemtoSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,H-PER-KiloOHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,H-PER-OHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,HR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,HR_Sidereal,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,KiloSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,KiloYR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MIN,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MIN_Sidereal,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MO,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MO_MeanGREGORIAN,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MO_MeanJulian,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MO_Synodic,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MegaSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MegaYR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MicroH-PER-KiloOHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MicroH-PER-OHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MicroSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MilliH-PER-KiloOHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MilliH-PER-OHM,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MilliPA-SEC-PER-BAR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,MilliSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,NanoSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,PA-SEC-PER-BAR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,POISE-PER-BAR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,POISE-PER-PA,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,PicoSEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,PlanckTime,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,SEC,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,SH,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,WK,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,YR,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,YR_Common,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,YR_Metrology,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,YR_Sidereal,nan,Adaptation
http://qudt.org/vocab/quantitykind/Adaptation,YR_TROPICAL,nan,Adaptation
http://qudt.org/vocab/quantitykind/Admittance,DeciS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,KiloS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,MHO,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,MegaS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,MicroMHO,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,MicroS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,MilliS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,NanoS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,PicoS,nan,Admittance
http://qudt.org/vocab/quantitykind/Admittance,S,nan,Admittance
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,AttoJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,BTU_IT,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,BTU_TH,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,CAL_IT,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,CAL_TH,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,ERG,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,EV,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,E_h,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,ExaJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,FT-LB_F,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,FT-PDL,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,FemtoJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,GigaEV,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,GigaJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,GigaW-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,J,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloBTU_IT,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloBTU_TH,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloCAL,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloEV,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloVA-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloVAR-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,KiloW-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaBTU_IT,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaEV,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaTOE,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaVA-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaVAR-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MegaW-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MicroJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,MilliJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,NanoJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,PetaJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,PicoJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,PlanckEnergy,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,QUAD,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,THERM_EC,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,THERM_US,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,THM_EEC,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,THM_US,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,TOE,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,TeraJ,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,TeraW-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,TonEnergy,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,VA-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,VAR-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,W-HR,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/AlphaDisintegrationEnergy,W-SEC,nan,AlphaDisintegrationEnergy
http://qudt.org/vocab/quantitykind/Altitude,M,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,ANGSTROM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,AU,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,BTU_IT-PER-LB_F,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,CH,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,CHAIN_US,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,CentiM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,DecaM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,DeciM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FATH,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FT,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FT_US,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FUR,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,FemtoM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,GAUGE_FR,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,GA_Charriere,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,HectoM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,IN,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,KiloM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,LY,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MI,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MI_N,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MI_UK,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MI_US,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MicroIN,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MicroM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MilLength,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MilliIN,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,MilliM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,NanoM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,PARSEC,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,PCA,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,PT,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,PicoM,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,PlanckLength,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,ROD,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,YD,nan,Altitude
http://qudt.org/vocab/quantitykind/Altitude,ZOLL,nan,Altitude
http://qudt.org/vocab/quantitykind/AmbientPressure,ATM,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,ATM_T,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,BAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,BARAD,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,BARYE,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,BAR_A,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,CentiBAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,CentiM_H2O,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,CentiM_H2O_4DEG_C,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,CentiM_HG,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,CentiM_HG_0DEG_C,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,DYN-PER-CentiM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,DecaPA,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,DeciBAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,FT_H2O,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,FT_H2O_39dot2DEG_F,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,FT_HG,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,GM_F-PER-CentiM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,GigaPA,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,HectoBAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,HectoPA,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_H2O,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_H2O_39dot2DEG_F,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_H2O_60DEG_F,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_HG,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_HG_32DEG_F,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,IN_HG_60DEG_F,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KIP_F-PER-IN2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloBAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloGM-PER-M-SEC2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloGM_F-PER-CentiM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloGM_F-PER-M2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloGM_F-PER-MilliM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloLB_F-PER-IN2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloN-PER-CentiM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloN-PER-M2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloN-PER-MilliM2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloPA,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,KiloPA_A,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,LB_F-PER-FT2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,LB_F-PER-IN2,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,M_H2O,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,MegaBAR,p_a,AmbientPressure
http://qudt.org/vocab/quantitykind/AmbientPressure,MegaN-PER-M2,p_a,AmbientPressure
